County,Registration Date,PHEV,Average EV Price,New Car Average,population,household_income,state,POPDEN_COU,Electricity Price,Gas Price,NY,TX,WA,Unix Time,fips,BEV
Genesee County,2020-02-01,24.0,56326,38550,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1580515200.0,36037,0.0
Genesee County,2020-03-01,1.0,56059,38812,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1583020800.0,36037,25.0
Genesee County,2020-04-01,58.0,57757,39904,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1585699200.0,36037,24.0
Genesee County,2020-05-01,53.0,58863,39138,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1588291200.0,36037,48.0
Genesee County,2020-06-01,85.0,57480,39731,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1590969600.0,36037,45.0
Genesee County,2020-07-01,77.0,57346,39512,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1593561600.0,36037,23.0
Genesee County,2020-08-01,162.0,57346,39571,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1596240000.0,36037,76.0
Genesee County,2020-09-01,16.0,54381,40159,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1598918400.0,36037,95.0
Genesee County,2020-10-01,22.0,52947,40770,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1601510400.0,36037,0.0
Genesee County,2020-11-01,77.0,53117,40937,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1604188800.0,36037,34.0
Genesee County,2020-12-01,58.0,53811,41335,57554,24174,NY,118.449449774952,0.1719,3.355,1,0,0,1606780800.0,36037,136.0
Genesee County,2021-01-01,83.0,57750,41248,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1609459200.0,36037,11.0
Genesee County,2021-02-01,108.0,57491,41366,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1612137600.0,36037,73.0
Genesee County,2021-03-01,241.0,56503,40680,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1614556800.0,36037,68.0
Genesee County,2021-04-01,151.0,56059,41172,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1617235200.0,36037,5.0
Genesee County,2021-05-01,177.0,56140,41534,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1619827200.0,36037,55.0
Genesee County,2021-06-01,329.0,58914,42633,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1622505600.0,36037,147.0
Genesee County,2021-07-01,222.0,56110,43056,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1625097600.0,36037,84.0
Genesee County,2021-08-01,144.0,57540,43418,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1627776000.0,36037,82.0
Genesee County,2021-09-01,164.0,56312,45031,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1630454400.0,36037,55.0
Genesee County,2021-10-01,87.0,55625,46026,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1633046400.0,36037,39.0
Genesee County,2021-11-01,142.0,56437,46329,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1635724800.0,36037,0.0
Genesee County,2021-12-01,127.0,63821,47243,57554,24174,NY,118.449449774952,0.1845,3.355,1,0,0,1638316800.0,36037,42.0
Greene County,2017-01-01,1.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1483228800.0,36039,0.0
Greene County,2017-02-01,16.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1485907200.0,36039,17.0
Greene County,2017-03-01,4.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1488326400.0,36039,0.0
Greene County,2017-04-01,38.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1491004800.0,36039,31.0
Greene County,2017-05-01,40.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1493596800.0,36039,56.0
Greene County,2017-06-01,3.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1496275200.0,36039,21.0
Greene County,2017-07-01,47.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1498867200.0,36039,40.0
Greene County,2017-08-01,59.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1501545600.0,36039,60.0
Greene County,2017-09-01,48.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1504224000.0,36039,86.0
Greene County,2017-10-01,41.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1506816000.0,36039,0.0
Greene County,2017-11-01,34.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1509494400.0,36039,0.0
Greene County,2017-12-01,4.0,54669,38747,47335,17681,NY,74.0638474015024,0.1749,3.355,1,0,0,1512086400.0,36039,35.0
Greene County,2018-01-01,69.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1514764800.0,36039,22.0
Greene County,2018-02-01,62.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1517443200.0,36039,47.0
Greene County,2018-03-01,44.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1519862400.0,36039,38.0
Greene County,2018-04-01,153.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1522540800.0,36039,9.0
Greene County,2018-05-01,27.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1525132800.0,36039,48.0
Greene County,2018-06-01,16.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1527811200.0,36039,23.0
Greene County,2018-07-01,115.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1530403200.0,36039,1.0
Greene County,2018-08-01,113.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1533081600.0,36039,58.0
Greene County,2018-09-01,0.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1535760000.0,36039,4.0
Greene County,2018-10-01,73.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1538352000.0,36039,22.0
Greene County,2018-11-01,1.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1541030400.0,36039,42.0
Greene County,2018-12-01,89.0,54669,38747,47335,17681,NY,74.0638474015024,0.1789,3.355,1,0,0,1543622400.0,36039,70.0
Greene County,2019-01-01,77.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1546300800.0,36039,0.0
Greene County,2019-02-01,38.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1548979200.0,36039,40.0
Greene County,2019-03-01,50.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1551398400.0,36039,22.0
Greene County,2019-04-01,32.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1554076800.0,36039,26.0
Greene County,2019-05-01,92.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1556668800.0,36039,35.0
Greene County,2019-06-01,108.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1559347200.0,36039,120.0
Greene County,2019-07-01,80.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1561939200.0,36039,61.0
Greene County,2019-08-01,44.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1564617600.0,36039,83.0
Greene County,2019-09-01,71.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1567296000.0,36039,43.0
Greene County,2019-10-01,96.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1569888000.0,36039,5.0
Greene County,2019-11-01,123.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1572566400.0,36039,18.0
Greene County,2019-12-01,84.0,54669,38747,47335,17681,NY,74.0638474015024,0.1701,3.355,1,0,0,1575158400.0,36039,128.0
Greene County,2020-01-01,69.0,54669,38747,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1577836800.0,36039,40.0
Greene County,2020-02-01,73.0,56326,38550,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1580515200.0,36039,23.0
Greene County,2020-03-01,79.0,56059,38812,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1583020800.0,36039,67.0
Greene County,2020-04-01,47.0,57757,39904,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1585699200.0,36039,23.0
Greene County,2020-05-01,104.0,58863,39138,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1588291200.0,36039,97.0
Greene County,2020-06-01,0.0,57480,39731,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1590969600.0,36039,55.0
Greene County,2020-07-01,115.0,57346,39512,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1593561600.0,36039,39.0
Greene County,2020-08-01,136.0,57346,39571,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1596240000.0,36039,119.0
Greene County,2020-09-01,65.0,54381,40159,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1598918400.0,36039,158.0
Greene County,2020-10-01,85.0,52947,40770,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1601510400.0,36039,132.0
Greene County,2020-11-01,58.0,53117,40937,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1604188800.0,36039,84.0
Greene County,2020-12-01,129.0,53811,41335,47335,17681,NY,74.0638474015024,0.1719,3.355,1,0,0,1606780800.0,36039,91.0
Greene County,2021-01-01,94.0,57750,41248,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1609459200.0,36039,69.0
Greene County,2021-02-01,87.0,57491,41366,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1612137600.0,36039,46.0
Greene County,2021-03-01,83.0,56503,40680,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1614556800.0,36039,156.0
Greene County,2021-04-01,202.0,56059,41172,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1617235200.0,36039,39.0
Greene County,2021-05-01,139.0,56140,41534,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1619827200.0,36039,53.0
Greene County,2021-06-01,181.0,58914,42633,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1622505600.0,36039,124.0
Greene County,2021-07-01,123.0,56110,43056,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1625097600.0,36039,53.0
Greene County,2021-08-01,168.0,57540,43418,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1627776000.0,36039,65.0
Greene County,2021-09-01,209.0,56312,45031,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1630454400.0,36039,116.0
Greene County,2021-10-01,162.0,55625,46026,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1633046400.0,36039,98.0
Greene County,2021-11-01,90.0,56437,46329,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1635724800.0,36039,80.0
Greene County,2021-12-01,96.0,63821,47243,47335,17681,NY,74.0638474015024,0.1845,3.355,1,0,0,1638316800.0,36039,108.0
Hamilton County,2017-01-01,7.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1483228800.0,36041,0.0
Hamilton County,2017-02-01,18.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1485907200.0,36041,0.0
Hamilton County,2017-03-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1488326400.0,36041,0.0
Hamilton County,2017-04-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1491004800.0,36041,0.0
Hamilton County,2017-05-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1493596800.0,36041,0.0
Hamilton County,2017-06-01,18.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1496275200.0,36041,0.0
Hamilton County,2017-07-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1498867200.0,36041,0.0
Hamilton County,2017-08-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1501545600.0,36041,0.0
Hamilton County,2017-09-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1504224000.0,36041,0.0
Hamilton County,2017-10-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1506816000.0,36041,0.0
Hamilton County,2017-11-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1509494400.0,36041,0.0
Hamilton County,2017-12-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1749,3.355,1,0,0,1512086400.0,36041,0.0
Hamilton County,2018-01-01,20.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1514764800.0,36041,0.0
Hamilton County,2018-02-01,11.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1517443200.0,36041,0.0
Hamilton County,2018-03-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1519862400.0,36041,0.0
Hamilton County,2018-04-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1522540800.0,36041,0.0
Hamilton County,2018-05-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1525132800.0,36041,0.0
Hamilton County,2018-06-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1527811200.0,36041,10.0
Hamilton County,2018-07-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1530403200.0,36041,0.0
Hamilton County,2018-08-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1533081600.0,36041,0.0
Hamilton County,2018-09-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1535760000.0,36041,0.0
Hamilton County,2018-10-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1538352000.0,36041,0.0
Hamilton County,2018-11-01,22.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1541030400.0,36041,0.0
Hamilton County,2018-12-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1789,3.355,1,0,0,1543622400.0,36041,0.0
Hamilton County,2019-01-01,23.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1546300800.0,36041,0.0
Hamilton County,2019-02-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1548979200.0,36041,0.0
Hamilton County,2019-03-01,25.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1551398400.0,36041,0.0
Hamilton County,2019-04-01,23.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1554076800.0,36041,1.0
Hamilton County,2019-05-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1556668800.0,36041,22.0
Hamilton County,2019-06-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1559347200.0,36041,0.0
Hamilton County,2019-07-01,38.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1561939200.0,36041,0.0
Hamilton County,2019-08-01,35.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1564617600.0,36041,0.0
Hamilton County,2019-09-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1567296000.0,36041,0.0
Hamilton County,2019-10-01,25.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1569888000.0,36041,0.0
Hamilton County,2019-11-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1572566400.0,36041,0.0
Hamilton County,2019-12-01,7.0,54669,38747,4454,1416,NY,2.97373538903486,0.1701,3.355,1,0,0,1575158400.0,36041,0.0
Hamilton County,2020-01-01,0.0,54669,38747,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1577836800.0,36041,0.0
Hamilton County,2020-02-01,0.0,56326,38550,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1580515200.0,36041,0.0
Hamilton County,2020-03-01,0.0,56059,38812,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1583020800.0,36041,0.0
Hamilton County,2020-04-01,0.0,57757,39904,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1585699200.0,36041,0.0
Hamilton County,2020-05-01,0.0,58863,39138,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1588291200.0,36041,0.0
Hamilton County,2020-06-01,0.0,57480,39731,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1590969600.0,36041,0.0
Hamilton County,2020-07-01,21.0,57346,39512,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1593561600.0,36041,0.0
Hamilton County,2020-08-01,0.0,57346,39571,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1596240000.0,36041,0.0
Hamilton County,2020-09-01,0.0,54381,40159,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1598918400.0,36041,0.0
Hamilton County,2020-10-01,16.0,52947,40770,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1601510400.0,36041,0.0
Hamilton County,2020-11-01,60.0,53117,40937,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1604188800.0,36041,23.0
Hamilton County,2020-12-01,6.0,53811,41335,4454,1416,NY,2.97373538903486,0.1719,3.355,1,0,0,1606780800.0,36041,0.0
Hamilton County,2021-01-01,24.0,57750,41248,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1609459200.0,36041,0.0
Hamilton County,2021-02-01,0.0,57491,41366,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1612137600.0,36041,0.0
Hamilton County,2021-03-01,2.0,56503,40680,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1614556800.0,36041,40.0
Hamilton County,2021-04-01,24.0,56059,41172,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1617235200.0,36041,0.0
Hamilton County,2021-05-01,0.0,56140,41534,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1619827200.0,36041,0.0
Hamilton County,2021-06-01,19.0,58914,42633,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1622505600.0,36041,0.0
Hamilton County,2021-07-01,34.0,56110,43056,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1625097600.0,36041,4.0
Hamilton County,2021-08-01,40.0,57540,43418,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1627776000.0,36041,0.0
Hamilton County,2021-09-01,0.0,56312,45031,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1630454400.0,36041,19.0
Hamilton County,2021-10-01,0.0,55625,46026,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1633046400.0,36041,2.0
Hamilton County,2021-11-01,18.0,56437,46329,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1635724800.0,36041,0.0
Hamilton County,2021-12-01,16.0,63821,47243,4454,1416,NY,2.97373538903486,0.1845,3.355,1,0,0,1638316800.0,36041,16.0
Herkimer County,2017-01-01,0.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1483228800.0,36043,0.0
Herkimer County,2017-02-01,17.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1485907200.0,36043,11.0
Herkimer County,2017-03-01,4.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1488326400.0,36043,0.0
Herkimer County,2017-04-01,32.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1491004800.0,36043,0.0
Herkimer County,2017-05-01,19.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1493596800.0,36043,3.0
Herkimer County,2017-06-01,27.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1496275200.0,36043,40.0
Herkimer County,2017-07-01,23.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1498867200.0,36043,0.0
Herkimer County,2017-08-01,18.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1501545600.0,36043,9.0
Herkimer County,2017-09-01,20.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1504224000.0,36043,4.0
Herkimer County,2017-10-01,2.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1506816000.0,36043,0.0
Herkimer County,2017-11-01,7.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1509494400.0,36043,45.0
Herkimer County,2017-12-01,16.0,54669,38747,61738,25093,NY,42.6054805992269,0.1749,3.355,1,0,0,1512086400.0,36043,0.0
Herkimer County,2018-01-01,21.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1514764800.0,36043,0.0
Herkimer County,2018-02-01,77.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1517443200.0,36043,0.0
Herkimer County,2018-03-01,0.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1519862400.0,36043,0.0
Herkimer County,2018-04-01,53.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1522540800.0,36043,0.0
Herkimer County,2018-05-01,46.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1525132800.0,36043,0.0
Herkimer County,2018-06-01,14.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1527811200.0,36043,30.0
Herkimer County,2018-07-01,0.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1530403200.0,36043,0.0
Herkimer County,2018-08-01,0.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1533081600.0,36043,15.0
Herkimer County,2018-09-01,4.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1535760000.0,36043,0.0
Herkimer County,2018-10-01,23.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1538352000.0,36043,23.0
Herkimer County,2018-11-01,59.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1541030400.0,36043,0.0
Herkimer County,2018-12-01,91.0,54669,38747,61738,25093,NY,42.6054805992269,0.1789,3.355,1,0,0,1543622400.0,36043,24.0
Herkimer County,2019-01-01,0.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1546300800.0,36043,7.0
Herkimer County,2019-02-01,0.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1548979200.0,36043,23.0
Herkimer County,2019-03-01,114.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1551398400.0,36043,0.0
Herkimer County,2019-04-01,25.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1554076800.0,36043,18.0
Herkimer County,2019-05-01,39.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1556668800.0,36043,35.0
Herkimer County,2019-06-01,44.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1559347200.0,36043,31.0
Herkimer County,2019-07-01,35.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1561939200.0,36043,0.0
Herkimer County,2019-08-01,17.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1564617600.0,36043,0.0
Herkimer County,2019-09-01,39.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1567296000.0,36043,67.0
Herkimer County,2019-10-01,0.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1569888000.0,36043,23.0
Herkimer County,2019-11-01,48.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1572566400.0,36043,33.0
Herkimer County,2019-12-01,13.0,54669,38747,61738,25093,NY,42.6054805992269,0.1701,3.355,1,0,0,1575158400.0,36043,26.0
Herkimer County,2020-01-01,186.0,54669,38747,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1577836800.0,36043,0.0
Herkimer County,2020-02-01,73.0,56326,38550,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1580515200.0,36043,0.0
Herkimer County,2020-03-01,160.0,56059,38812,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1583020800.0,36043,0.0
Herkimer County,2020-04-01,93.0,57757,39904,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1585699200.0,36043,0.0
Herkimer County,2020-05-01,111.0,58863,39138,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1588291200.0,36043,5.0
Herkimer County,2020-06-01,21.0,57480,39731,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1590969600.0,36043,8.0
Herkimer County,2020-07-01,104.0,57346,39512,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1593561600.0,36043,0.0
Herkimer County,2020-08-01,0.0,57346,39571,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1596240000.0,36043,37.0
Herkimer County,2020-09-01,25.0,54381,40159,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1598918400.0,36043,1.0
Herkimer County,2020-10-01,99.0,52947,40770,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1601510400.0,36043,27.0
Herkimer County,2020-11-01,76.0,53117,40937,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1604188800.0,36043,23.0
Herkimer County,2020-12-01,57.0,53811,41335,61738,25093,NY,42.6054805992269,0.1719,3.355,1,0,0,1606780800.0,36043,42.0
Herkimer County,2021-01-01,46.0,57750,41248,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1609459200.0,36043,49.0
Herkimer County,2021-02-01,26.0,57491,41366,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1612137600.0,36043,22.0
Herkimer County,2021-03-01,103.0,56503,40680,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1614556800.0,36043,79.0
Herkimer County,2021-04-01,204.0,56059,41172,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1617235200.0,36043,36.0
Herkimer County,2021-05-01,114.0,56140,41534,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1619827200.0,36043,60.0
Herkimer County,2021-06-01,116.0,58914,42633,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1622505600.0,36043,90.0
Herkimer County,2021-07-01,55.0,56110,43056,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1625097600.0,36043,38.0
Herkimer County,2021-08-01,56.0,57540,43418,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1627776000.0,36043,46.0
Herkimer County,2021-09-01,60.0,56312,45031,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1630454400.0,36043,28.0
Herkimer County,2021-10-01,109.0,55625,46026,61738,25093,NY,42.6054805992269,0.1845,3.355,1,0,0,1633046400.0,36043,18.0
